σιτομετρέω,dispensator,prudens
σαβαχθανεί,nona,derelinquo
σύμβουλος,consiliarius,cognosco
πλάτος,longitudo,latitudo
αὐλέω,atrius,petrus
διαυγής,duodecim,uitrum
ἀπομάσσω,tamen,appropinquo
ὄψιμος,igitur,patior
ἁδροτής,deuito,uitupero
ῥυτίς,eiusmodi,macula
αἰσχρότης,pertineo,stultiloquium
εἰσωθέω,saluus,alius
ὑμνέω,hymnus,dicto
εὔχρηστος,utile,lucas
ὑπακούω,oboedio,seruus2
αἰχμαλωτεύω,captiua,captiuitas
τοῖχος,lego,iudico
ἐπισκιάζω,obumbro,nubis
περικρατέω,obtineo,insula
ἑξῆς,sequor,turbo
νίζω,lauo,pedes
φυτεία,plantatio,at
ἀπφίᾳ,appia,archippo
ἀψευδής,promitto,saecularia
φονεύω,occido,addico
ἔχις,aeternus,uita
ἐξετάζω,interrogo,renuntio
χρώς,corpus,egredior
καθοπλίζω,armatus,possideo
χήρα,uiduo,uiduus
ἀπουσία,ita,carus
σοφία,sapientia,uirtus
ἐνκατελείφθη,prouideo,resurrectio
ιουδαίαν,iudaea,iterum
ῥᾳδιουργία,dolus,iustitia
προάγω,praecedo,galilaea
κατατίθημι,gratia,uolens
ἄνιπτος,lotis,manduco
̔ροῦφον,saluto,mater
λυδία,lydius,uiso
ἐνυπνιάζω,caro2,sperno
βερνίκης,festus,adduco
ἄστρον,sidus,sol
ἀναφωνέω,benedico,muliero
μετοχή,iniquitas,participatio
ἀναπολόγητος,inexcusabilis,agis
ἀντίτυπος,saluus,baptisma
πατρόβαν,asyncritum,hermes
κλαδάω,ramus,oliua
ἐπιμελέομαι,cura,diligentia
ἐκφοβός,tremebundus,exterreo
κατατρέχω,decurro,miles
νικόλαος,fidus,eligo
ἀρετάω,uirtus,pietas
μεθίστημι,amoueo,iesse
συνπρεσβύτερος,gloria,obsecro
σκάφη,scaphe,funis
ἐμός,ego,tu
δουλεία,seruitus,iterum
πνικτός,abstineo,scribo
θάλασσα,marum,galilaea
ἐγγύς,prope,iuxta
πέτρος,petrus,petro
δάμαρις,adherentes,allium
ἔσθησις,intueor,duo
ζακχαῖε,festino,mano
καινότης,ito,nouitas
ἀποστρέφω,auerto,conuerto
ἀποκτέννυντες,allium,caedo
ἀγνωσία,ignorantia,imprudens
μαρία,marius,magdalene
ἰώμεν͂ος,benefacio,pertranseo
καταμένω,maneo,forsitan
μαθήτρια,interpretor,ioppe
στιγμή,momentum,duco
αἷμα,sanguis,testamentum
ἀβιά,abia,asum
γωνία,angulus,aedifico
ἐμβλέπω,aspicio,respicio
ταλειθά,puella,teneo
φορτουνάτου,stephane,achaicus
πλῆθος,multitudo,magna
ἀνομία,iniquitas,peccatum
συμπάσχω,conpatior,congaudeo
χοικός,terrenus,caelestis
ἀπάγχω,proiectum,laqueus
κλείς,clauo,abyssus
πλεονέκτης,rapax,auarus
κλητός,uocates,apostolus
βαραββᾶς,barabbas,barabban
ιουδαϊκῶς,ueritas,quomodo
ἀήρ,aer,sic
ἐνδώμησις,structura,murus
αἱρέω,eligo,iucunditas
ιουλίῳ,trado,cohors
ἀνέκλειπτος,corrumpo,possideo
εἴπερ,tamen,quidem
προθυμία,uoluntas,animus
θαδδαῖος,thaddeus,alpheus
ζώνη,zona,circa
κυκλόω,circumdo,ruo
ὄχλος,turbo,eos
μόχθος,opero,labor2
διαγιγνώσκω,tribunus,certus
ἐξαράσσω,clamo,magna
ποδήρης,similis,poderes
κραταιός,humilio,exalto
ἐκεφαλίωσαν,afficio,iterum
ἐκθαυμάζω,miror,igitur
εὐλογημένοι,possideo,mundus2
φθιῶτις,possideo,incorruptela
συστέλλω,ita,iuuenis
πτύον,congrego,manus
σατάν,satanas,conuerto
φιλόθεος,tumidus,proteruus
ἀπειθέω,incredulus,aliquando
ἀπειθίαν,incredulitas,concludo
ἐνθύμησις,cogitatio,diuisio
συνθλίβω,conprimebant,conprimentem
ἐθελοθρησκίᾳ,honorus,humilito
μυριάς,milium,numerus
σαπφείρῃ,saffira,uxor
κατηγορέω,accuso,sacerdos
τραῦμα,inpono,ago
̔ρωμαῖον,flagello,licet2
νάρδον,unguentum,pretiosus
κεραμικός,confringo,figulus
συνωδίνω,ingemescit,creatura
απο,coepi,exinde
προΐστημι,praesum,benus
τρυγών,duo,lego2
κατάστημα,anus,criminatrix
ἀσφαλίζω,custodio,sepulcrum
γαβριήλ,gabrihel,euangelizo
φιλία,inimicus,adulterium
κεράμιος,sequor,occurro
πυρράζω,serenus,rubicundus
ἐμπαιγμονή,proprio,nouissima
εἴσοπτρον,cognosco,facies
κόρος,allium,deinde
καινάμ,cainan,sem
δένδρον,arbor,fructus2
ἐπεισέρχομαι,laqueus,superuenio
τεφρόω,euersio,gomorraeorum
δυσερμήνευτος,grandis,imbecillis
εὐρύχωρος,angustus,fero
ιωσείαν,iosiam,ezechias
ἑλληνιστί,graecum,prope
ἐφφαθά,eppheta,ingemo
ἐπερώτημα,saluus,baptisma
δῆλος,manifesta,dubius
διώκτης,contumeliosus,incredulitas
μετακαλέω,arcesso,miletus
ἀναλἁβών,lucas,marcus
διασπάω,comminuo,domo
μικρός,modicum,pusillus
ἱλαρότης,misero,hilaritas
ὀλολύζω,miseria,ululo
ἑδραῖος,immobilis,stabilis
ὑφαντός,miles,uestimentum
ἀγρέω,ager,uestimentum
ἄμπελος,uita,bibo
τολμάω,audeo,interrogo
λύτρον,redemptio,anima
καῦμα,aestus,blasphemo
λεπρός,leprosus,mundo
ἀναβαθμός,gradus,silentium
διαταγή,dispositio,lego
φρόνημα,carni,subicio
καίπερ,quisquis,quidem
φανεράσω,manifesto,ito
φροντίζω,praesum,curo
ἀπορέω2,aporior,haesito
ναζωραῖον,nazarenus,interrogo
σαμαρία,apostolus,iohannem
ἐπιθυμία,desiderium,concupiscentia
ιορδάνου,iordanes,trans
ἄτερ,sinis,oportunitatem
ἀνεξεραύνητα,inuestigabilis,inconprehensibilia
σπόγγος,aceto,spongius
κακοποιός,appetitor,maledicus
καφαρναούμ,capharnaum,descendo
πολυτροπως,multifarius,modus
κάμψις,genu,flecto
ἁλίζω2,ualeo,exultat
καθαρός,mundo,mundus2
ἐπιστολή,epistula,scribo
ἐποικοδομέω,superaedifico,fundamentum
πυρή,inpono,reficio
ἀκούω,audio,dico2
μήνυσις,apprehendo,mandatus
συκάμινος,fides,oboedio
φημί,paulus,at
περισπάω,relinquo,ministerium
ῥήγνυμι,pereo,uter
ποταποί,structura,lapido
ἀθῷος,proficio,pilatus
ἐμφυσάω,insuflauit
συνήθεια,consuetudo,infirmus
χωρέω,capio,singulus
βεροιαῖος,gaius,thessalonicenses
πίναξ,discus,caput
συνιστάνω,commendo,iterum
συνστενάζει,ingemescit,creatura
ὀρθός,lycaonice,gradior
ἀπόκρισις,responsus,reprehendo
ἄνεσις,requies,tribulatio
μέλας,atramentum,scribo
ἄφιξις,lupus,grex
μεριμνάω,sollicitus,quomodo
ἐξαπατάω,seduco,seductus
ἐρυθρός,rubrus,aegyptius
σκοπέω,considero,obseruate
κατανοέω,considero,oculo
παραφέρω,calix,transfero
ἀνατολή,oriens,rex
ἀποτρέπω,deuito,species
ἀνακρίνω,interrogo,iudico
τέθηπα,sepulcrum,magdalene
ταπεινόω,humilio,exalto
κατάπαυσις,requies,introibunt
εἴκοσι,uiginti,senex
ὀψώνιον,peccatum,gratia
συνπαραλαβεῖν,marcus,iohannem
δῶρον,offero,munus
ἱλαστήριος,remissio,iustitia
ἐξολεθρεύω,animo,propheta
ἄρσος,relinquo,inuicem
εἶχαν,pisciculus,currus
ἐκδιηγέομαι,opero,igitur
ἐνύπνιος,iuuenis,caro2
μίλιον,angario,patior
δικαστής,iudico,princeps
οἰκία,intro2,simon
ἐμπαιγμός,ludibrium,uerbero
ὅπου,ubius,locus
περίσσευσις,abundo,actio
τίθημι,pono,monumentum
λωίδι,mater,fides
συντυγχάνω,mater,adeo
συνεγείρω,conresuscito,consido
οῖ,beatum,cena
λαοδικίᾳ,laodicia,ecclesia
ὑποκριτής,hypocrita,pharisaeus
ἑψάω,tango,nam
θέω,mos,moses
τρισχίλιοι,milium,baptizo
σύμφημι,consentium,lego2
παθητός,resurrectio,primus
οἰκουργός,castus,subditus
νομοδιδάσκαλος,doctor,lego2
κάρπῳ,troade,paenula
βοηθός,confidenter,adiutor
πτοίησις,benefacio,ullus
ἐντός,illic2,intra
ῥάβδος,uirga,pera
κοράσιον,puella,surgo
ἐπισκέ,plenus,testimonium
διακρίνω,haesito,diiudico
ὑπάγω,uado,abeo
ἀπειθής,caelestis,unde
μαθθάτ,eliezer,matthat
μύριοι,milium,decem
βαβυλών,babylo,transmigratio
ἠλεῖος,helias,heliam
ἀποκυέω,gigno,uoluntarius
τυχαῖος,extra,propheta
εὔνοια,uoluntas,seruio
ἐκχυννόμενον,sanguis,nouus
διόσκοροι,desidero,caros
βηθσαιδάν,bethsaida,tango
ῥώννυμι,abstineo,ualeo
χαλκολίβανον,similis,pedes
ἀντιμισθία,remuneratio,dilato
κατάσχεσις,possessio,patior
προσκόπτω,offendo,lapido
ἐπάγω,induco,praeco
προεπαγγέλλομαι,promitto,auaritia
δερβαῖος,gaius,thessalonicenses
σαίτης,saulus,quaero
δεκάπολις,decapoli,galilaea
δύσις,confirmo,praedico
προπάσχω,afficio,patior
κυῖαν,erigo,diruo
ἀριθμέω,numeratus,capillus
ἔχιδνα,uipera,fugio
ἔχω,habeo,non
συνείδησις,conscientia,conscio
μεμισήμένου,factum,immundus
βασιλεύς,rex,pilatus
φλύαρος,otiosus,curiosus
μεγαλοπρεπής,glorior,gloria
ἀποχωρίζω,insula,marcus
χράω2,utor,stomachus
παρηκολοίθησάς,adsequor,dilectio
ὑγράζω,aridum,uiride
ὄϊς,uigilo,nescio
φλέγων,asyncritum,hermes
παρομοιάζω,similis,foris
διάδοχος,relinquo,gratia
εὐφραίνω,epulor,laeto
προσκεφάλαιον,pertineo,dormio
ρίου,intellego,sapientia
διετής,illudo,ualidus
ἐάν,si,tu
φύλαξ,custos,carcer
ἐβραΐδι,lingua,silentium
παῖς,puer,pilatus
ἀσεβής,impius,peccator
φιλόξενος,hospitalis,sobrius
ἐνδείκνυμι,ostendo,reddo
ἀτιμάω,afficio,iterum
ὑπό,ab,autem
πιλᾶτος,pilatus,rex
διάδημα,caput,diadema
μεθύσκω,inebrio,uinus
συνανάκειμαι,simul,discumbo
βέλος,extinguere,scutum
κολοβόω,saluo,breuio
καῖσαρ,caesar,reddo
ὅτε,quando,postquam
διαγρηγορέω,duo,petrus
γυμνότης,nuditas,fames
εὐφημία,infamia,ignobilitas
εἰσέρχομαι,intro2,autem
κενχρεαῖς,phoebem,cenchris
ἐπιμέλεια,ago,sequor
θηρίον,bestia,adoro
ποτε,aliquando,fors
βάαλ,relinquo,genu
μείς,sextus,benedico
δανιήλ,dicte,intellego
ἱκανότης,sufficientia,cogito
ῥήτωρ,quin,aduersus
ἐνέχω,herodias,contineo
διέρχομαι,transeo,perambulo
γέεννα,gehenna,corpus
ἐμφανής,interrogo,audeo
μηδείς,nihil,nemo
συνυπουργέω,ago,oratio
ἑβδομήκοντα,septuaginta,duo
μακαρίζω,misericors,beatus
πατρικός,proficio,abundo
ἱστήκει,sto,foris
τις,quidam,autem
προσπορεύομαι,accedo,peto
τάγμα,ordo,unusquisque
ῥαπίζω,expuerunt,colaphus
ἡρῳδιάδος,herodes,placeo
̔ρωμαϊστί,prope,crucifigo
ὔν,praedico,refrigerium
ἔτι,adhuc,amplus
κρεμάννυμι,pendeo,suspendo
συναθροίζω,marcus,considero
μεσονύκτιος,panis,nox
ποντικός,praecipio,accedo
βάπτω,porrigo,scariotis
μετανοέω,paenitentia,ago
χρυσίον,aurum,uitrum
κηπουρός,quaero,existimo
κειρία,abeo,statim
σκότος,tenebrae,tenebro
φαντάζω,tremebundus,exterreo
ἀλαζών,parens2,effero
βροντῆσ̓,inpono,boanerges
ναιμάν,leprosus,propheta
συλλυπέω,restituo,circumspicio
ἀπεκδέχομαι,exspecto,reuelatio
ἀναπηδάω,proiectum,exiliens
βασανισμός,tormentum,timor
ἀπειλέω2,comminor,ullus
ἀνακαίνωσις,misericordia,saluus
καρπός,fructus2,arbor
σίμων,simon,simo
μοσχοποιέω,simulacrum,manus
σατανᾷ,trado,satanas
σκληρός,stimulus,persequor
ἁλυκός,dulcis,salsa
ὕβρις,iniuria,infirmitas
ἀντιόχεια,antiochea,ecclesia
ἀναμένω,exspecto,eripio
εὔκοπος,facilis,foramen
ἀντί,tempus,consumo
ὑπολαμβάνω,suscipio,aestimo
ἵστημι,sto,statuo
κέρας,cornu,decem
βαπτίζω,baptizo,iohannes
δεῦρο,uenum,sequor
ἐκπορευό,splendidus,crystallum
ἀτακτέω,inquies,quemadmodum
ἀποπλέω,nauigo,indo
ὑπαντάω,occurro,monumentum
καταναλίσκω,consumo,etenim
μάρκος,marcus,assumo
ἐκκεντάω,transfigo,iterum
ἐξάγω,educo,aegyptius
κλήμεντος,adiutor,laboro
πυρετέω,saluo,inpono
φοῖνιξ,possum,palma
ἐκτελέω,possum,illudo
πραΰτης,contineo,modestia
φύλιος,attalea,pergo
γῆρος,concipio,elisabeth
εἰσκαλέω,igitur,comitor
βασανιστής,debitum,tortor
δίψος,sitis,uigilia
ἐκκαθάρῃ,sanctifico,uas
ποιμανεῖ,rego,uirga
λευειτικῆς,ordino,lego
γραμματεύς,scriba,sacerdos
κανών,glorior,regula
πεντάγωνος,galilaea,pilatus
μωρός,stultus,sapio
ἔπειμι,sequor,nauigo
δυσφημέω,peripsima,purgamentum
ἐνοικέω,habito,inhabito
ὁποῖος,qualis,obliuiscor
ἀπαντάω,leprosus,ingredior
ἄνοιξις,aperio,mysterium
θυμός,ira,indignatio
ὡραῖος,speciosus,templum
ἐπιπόθειαν,regio,iam
αἴτιος,arguo,dimitto
ἄγνωστος,ara,ignotum
κρύπτω,abscondo,similis
ὀζείαν,iosaphat,ioram
πλήρωσις,impleo,iucunditas
ἐλαμεῖται,cappadocia,elamitae
παρεῖχαν,reficio,frigus
τοιόσδε,glorior,gloria
ἐλευθερόω,libero,peccatum
τότε,tunc,dico2
φιλέω,amo,osculo
λοιπάς,ceterus,exsurio
χριστός,christus,iesus
ἐγκαυχάομαι,patior,fidus
χοῖνιξ,denarius,laedo
ἐπειλέω,comminor,maledico
προσάγω,offero,nox
χρηστότης,benignitas,bonitas
ἀσθένημα,imbecillitas,infirmus
ζωογονέω,uiuifico,quaeso
κατακαίω,ignis,congrego
ὑπερεκπερισσοῦ,abundo,compleo
βατταλογήσητε,ethnicus,multiloquium
βουλεύω,cogito,interficio
ἐκσῴζω,agnosco,considero
ὁρίζω,definio,tempus
χρηματίζω,responsus,timeo
κλεπτης,uigilo,fur
πιστός2,fidelis,sermo
ψευδόχριστος,pseudochristi,etiam
ἄσμενος,libet,excipio
ἐλισαίου,leprosus,propheta
ποσάκις,quotiens,lapido
παρεπίδημος,peregrinus,aduena
ἕλλην,gentilis,graecum
λαμπρός,uestis,induo
ἀναζάω,reuiuo,epulor
τέκος,perficio,potens
φλογίζω,natiuitas,iniquitas
